school,discipline,teacher,id_student,student,behavior,start_time,end_time,duration_seconds,date,source
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-18 08:39:21,2026-03-18 08:39:54,33.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-18 08:39:59,2026-03-18 08:40:54,55.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-18 08:40:55,2026-03-18 08:41:16,21.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-18 08:41:23,2026-03-18 08:41:58,35.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-18 08:42:05,2026-03-18 08:43:00,55.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-18 08:43:05,2026-03-18 08:43:18,13.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-18 08:43:26,2026-03-18 08:49:59,393.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-18 08:50:03,2026-03-18 08:50:31,28.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-18 08:50:31,2026-03-18 08:51:56,85.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-18 08:52:04,2026-03-18 08:58:06,362.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-18 08:58:06,2026-03-18 08:58:32,26.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-18 08:58:32,2026-03-18 09:07:32,540.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-18 09:07:32,2026-03-18 09:07:42,10.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-18 09:07:50,2026-03-18 09:15:37,467.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-18 09:15:45,2026-03-18 09:17:13,88.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-18 09:17:17,2026-03-18 09:26:11,534.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-18 09:26:13,2026-03-18 09:26:49,36.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-18 09:26:54,2026-03-18 09:29:09,135.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-18 09:29:13,2026-03-18 09:29:26,13.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-18 09:29:33,2026-03-18 09:39:54,621.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-18 09:40:00,2026-03-18 09:40:15,15.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-18 09:40:17,2026-03-18 09:48:38,501.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Dormindo,2026-03-18 09:48:43,2026-03-18 09:53:24,281.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-18 09:53:30,2026-03-18 10:01:49,499.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-18 10:01:55,2026-03-18 10:02:54,59.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-18 10:02:56,2026-03-18 10:14:36,700.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-18 10:14:39,2026-03-18 10:15:05,26.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-18 10:15:06,2026-03-18 10:21:09,363.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-18 10:21:10,2026-03-18 10:21:21,11.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-18 10:21:24,2026-03-18 10:22:46,82.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-18 10:22:49,2026-03-18 10:29:13,384.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-18 10:29:21,2026-03-18 10:29:58,37.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-18 10:29:58,2026-03-18 10:32:21,143.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-18 10:32:29,2026-03-18 10:41:45,556.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-18 10:41:53,2026-03-18 10:42:28,35.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-18 10:42:29,2026-03-18 10:44:10,101.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-18 10:44:13,2026-03-18 10:51:41,448.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-18 10:51:41,2026-03-18 10:52:57,76.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-18 10:53:04,2026-03-18 10:53:42,38.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-18 10:53:45,2026-03-18 11:04:00,615.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-18 11:04:06,2026-03-18 11:04:24,18.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-18 11:04:24,2026-03-18 11:13:02,518.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-18 11:13:10,2026-03-18 11:13:44,34.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-18 11:13:44,2026-03-18 11:23:16,572.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-18 11:23:17,2026-03-18 11:23:27,10.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-18 11:23:28,2026-03-18 11:31:22,474.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-18 11:31:24,2026-03-18 11:32:49,85.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-18 11:32:53,2026-03-18 11:33:24,31.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-18 11:33:31,2026-03-18 11:41:07,456.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-18 11:41:10,2026-03-18 11:41:26,16.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-18 11:41:27,2026-03-18 11:42:00,33.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Distraido,2026-03-18 08:04:00,2026-03-18 08:05:37,97.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Perguntando,2026-03-18 08:05:43,2026-03-18 08:05:57,14.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Distraido,2026-03-18 08:06:03,2026-03-18 08:07:48,105.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Atento,2026-03-18 08:07:51,2026-03-18 08:17:08,557.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Distraido,2026-03-18 08:17:08,2026-03-18 08:19:45,157.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Atento,2026-03-18 08:19:52,2026-03-18 08:25:03,311.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Dormindo,2026-03-18 08:25:09,2026-03-18 08:26:39,90.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Perguntando,2026-03-18 08:26:41,2026-03-18 08:27:19,38.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Dormindo,2026-03-18 08:27:23,2026-03-18 08:31:27,244.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Atento,2026-03-18 08:31:28,2026-03-18 08:42:48,680.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Distraido,2026-03-18 08:42:51,2026-03-18 08:44:20,89.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Atento,2026-03-18 08:44:23,2026-03-18 08:54:22,599.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Distraido,2026-03-18 08:54:26,2026-03-18 08:56:05,99.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Dormindo,2026-03-18 08:56:12,2026-03-18 08:58:24,132.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Atento,2026-03-18 08:58:30,2026-03-18 09:07:52,562.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Distraido,2026-03-18 09:07:53,2026-03-18 09:08:58,65.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Atento,2026-03-18 09:09:04,2026-03-18 09:20:08,664.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Distraido,2026-03-18 09:20:14,2026-03-18 09:22:25,131.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Atento,2026-03-18 09:22:31,2026-03-18 09:31:38,547.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Distraido,2026-03-18 09:31:45,2026-03-18 09:33:44,119.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Perguntando,2026-03-18 09:33:47,2026-03-18 09:34:10,23.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Distraido,2026-03-18 09:34:15,2026-03-18 09:36:12,117.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Agitado,2026-03-18 09:36:16,2026-03-18 09:37:01,45.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Dormindo,2026-03-18 09:37:08,2026-03-18 09:41:57,289.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Atento,2026-03-18 09:42:03,2026-03-18 09:49:18,435.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Perguntando,2026-03-18 09:49:20,2026-03-18 09:49:34,14.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Agitado,2026-03-18 09:49:36,2026-03-18 09:50:50,74.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Dormindo,2026-03-18 09:50:54,2026-03-18 09:54:16,202.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Agitado,2026-03-18 09:54:19,2026-03-18 09:55:21,62.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Atento,2026-03-18 09:55:22,2026-03-18 10:01:17,355.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Distraido,2026-03-18 10:01:23,2026-03-18 10:02:51,88.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Perguntando,2026-03-18 10:02:53,2026-03-18 10:03:17,24.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Agitado,2026-03-18 10:03:22,2026-03-18 10:04:11,49.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Dormindo,2026-03-18 10:04:16,2026-03-18 10:07:07,171.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Atento,2026-03-18 10:07:09,2026-03-18 10:18:43,694.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Distraido,2026-03-18 10:18:48,2026-03-18 10:20:48,120.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Atento,2026-03-18 10:20:53,2026-03-18 10:31:45,652.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Agitado,2026-03-18 10:31:50,2026-03-18 10:32:31,41.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Perguntando,2026-03-18 10:32:38,2026-03-18 10:33:10,32.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Dormindo,2026-03-18 10:33:12,2026-03-18 10:34:56,104.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Agitado,2026-03-18 10:35:01,2026-03-18 10:36:27,86.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Distraido,2026-03-18 10:36:29,2026-03-18 10:38:47,138.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Agitado,2026-03-18 10:38:51,2026-03-18 10:40:01,70.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Perguntando,2026-03-18 10:40:04,2026-03-18 10:40:25,21.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Distraido,2026-03-18 10:40:26,2026-03-18 10:41:38,72.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Atento,2026-03-18 10:41:44,2026-03-18 10:47:48,364.0,2026-03-18,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Distraido,2026-03-18 10:47:48,2026-03-18 10:50:28,160.0,2026-03-18,simulated
