school,discipline,teacher,id_student,student,behavior,start_time,end_time,duration_seconds,date,source
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Dormindo,2026-03-19 08:55:28,2026-03-19 08:58:59,211.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Atento,2026-03-19 08:59:04,2026-03-19 09:07:55,531.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Atento,2026-03-19 09:08:03,2026-03-19 09:18:39,636.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Perguntando,2026-03-19 09:18:41,2026-03-19 09:19:15,34.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Atento,2026-03-19 09:19:23,2026-03-19 09:28:47,564.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Perguntando,2026-03-19 09:28:50,2026-03-19 09:29:06,16.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Atento,2026-03-19 09:29:07,2026-03-19 09:36:02,415.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Distraido,2026-03-19 09:36:06,2026-03-19 09:38:02,116.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Agitado,2026-03-19 09:38:03,2026-03-19 09:39:22,79.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Atento,2026-03-19 09:39:22,2026-03-19 09:48:56,574.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Agitado,2026-03-19 09:48:59,2026-03-19 09:50:21,82.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Atento,2026-03-19 09:50:24,2026-03-19 09:56:49,385.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Perguntando,2026-03-19 09:56:49,2026-03-19 09:57:26,37.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Atento,2026-03-19 09:57:31,2026-03-19 10:09:23,712.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Perguntando,2026-03-19 10:09:23,2026-03-19 10:09:50,27.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Atento,2026-03-19 10:09:50,2026-03-19 10:21:48,718.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Perguntando,2026-03-19 10:21:56,2026-03-19 10:22:17,21.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Agitado,2026-03-19 10:22:22,2026-03-19 10:23:41,79.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Atento,2026-03-19 10:23:44,2026-03-19 10:31:25,461.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Distraido,2026-03-19 10:31:33,2026-03-19 10:32:19,46.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Atento,2026-03-19 10:32:25,2026-03-19 10:37:54,329.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Distraido,2026-03-19 10:38:02,2026-03-19 10:40:48,166.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Atento,2026-03-19 10:40:54,2026-03-19 10:51:45,651.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Perguntando,2026-03-19 10:51:46,2026-03-19 10:52:26,40.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Atento,2026-03-19 10:52:30,2026-03-19 10:59:12,402.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Perguntando,2026-03-19 10:59:17,2026-03-19 10:59:35,18.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Atento,2026-03-19 10:59:43,2026-03-19 11:06:05,382.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Atento,2026-03-19 11:06:10,2026-03-19 11:12:12,362.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Perguntando,2026-03-19 11:12:12,2026-03-19 11:12:40,28.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Atento,2026-03-19 11:12:48,2026-03-19 11:21:47,539.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Atento,2026-03-19 11:21:48,2026-03-19 11:32:18,630.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Perguntando,2026-03-19 11:32:22,2026-03-19 11:32:32,10.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Atento,2026-03-19 11:32:32,2026-03-19 11:40:00,448.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-19 08:02:00,2026-03-19 08:02:11,11.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-19 08:02:11,2026-03-19 08:07:56,345.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-19 08:08:02,2026-03-19 08:08:26,24.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-19 08:08:28,2026-03-19 08:10:28,120.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-19 08:10:31,2026-03-19 08:11:01,30.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-19 08:11:01,2026-03-19 08:17:32,391.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-19 08:17:37,2026-03-19 08:18:14,37.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-19 08:18:14,2026-03-19 08:24:12,358.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-19 08:24:17,2026-03-19 08:24:28,11.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-19 08:24:28,2026-03-19 08:33:38,550.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Dormindo,2026-03-19 08:33:38,2026-03-19 08:37:07,209.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-19 08:37:08,2026-03-19 08:37:42,34.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-19 08:37:49,2026-03-19 08:44:01,372.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-19 08:44:03,2026-03-19 08:44:37,34.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-19 08:44:44,2026-03-19 08:56:44,720.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-19 08:56:49,2026-03-19 08:59:39,170.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-19 08:59:39,2026-03-19 09:05:31,352.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-19 09:05:34,2026-03-19 09:06:57,83.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-19 09:06:59,2026-03-19 09:07:32,33.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Dormindo,2026-03-19 09:07:35,2026-03-19 09:09:12,97.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-19 09:09:12,2026-03-19 09:09:24,12.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-19 09:09:32,2026-03-19 09:20:24,652.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Dormindo,2026-03-19 09:20:31,2026-03-19 09:23:46,195.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-19 09:23:49,2026-03-19 09:28:54,305.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-19 09:29:01,2026-03-19 09:30:06,65.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-19 09:30:13,2026-03-19 09:40:31,618.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-19 09:40:34,2026-03-19 09:41:56,82.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-19 09:42:04,2026-03-19 09:44:07,123.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-19 09:44:10,2026-03-19 09:45:34,84.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-19 09:45:34,2026-03-19 09:45:47,13.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-19 09:45:49,2026-03-19 09:47:59,130.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-19 09:48:00,2026-03-19 09:54:59,419.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-19 09:55:01,2026-03-19 09:55:19,18.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-19 09:55:21,2026-03-19 09:56:30,69.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-19 09:56:33,2026-03-19 09:56:45,12.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-19 09:56:48,2026-03-19 10:03:31,403.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-19 10:03:33,2026-03-19 10:06:26,173.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-19 10:06:28,2026-03-19 10:14:43,495.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-19 10:14:51,2026-03-19 10:15:23,32.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-19 10:15:31,2026-03-19 10:24:16,525.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-19 10:24:20,2026-03-19 10:25:24,64.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-19 10:25:25,2026-03-19 10:32:41,436.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-19 10:32:48,2026-03-19 10:33:23,35.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-19 10:33:27,2026-03-19 10:35:11,104.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-19 10:35:19,2026-03-19 10:35:40,21.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-19 10:35:47,2026-03-19 10:41:31,344.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-19 10:41:34,2026-03-19 10:41:49,15.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Dormindo,2026-03-19 10:41:55,2026-03-19 10:45:54,239.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-19 10:45:54,2026-03-19 10:46:04,10.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-19 10:46:04,2026-03-19 10:55:14,550.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-19 10:55:17,2026-03-19 10:57:46,149.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-19 10:57:54,2026-03-19 11:03:27,333.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-19 11:03:27,2026-03-19 11:04:05,38.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-19 11:04:07,2026-03-19 11:15:49,702.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-19 11:15:52,2026-03-19 11:16:15,23.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-19 11:16:22,2026-03-19 11:17:23,61.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-19 11:17:23,2026-03-19 11:17:49,26.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-19 11:17:54,2026-03-19 11:23:11,317.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-19 11:23:15,2026-03-19 11:23:48,33.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-19 11:23:52,2026-03-19 11:33:48,596.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-19 11:33:51,2026-03-19 11:36:29,158.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-19 11:36:30,2026-03-19 11:36:41,11.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-19 11:36:47,2026-03-19 11:42:00,313.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Atento,2026-03-19 08:04:00,2026-03-19 08:15:11,671.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Distraido,2026-03-19 08:15:13,2026-03-19 08:16:35,82.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Atento,2026-03-19 08:16:37,2026-03-19 08:25:46,549.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Distraido,2026-03-19 08:25:52,2026-03-19 08:28:48,176.0,2026-03-19,simulated
Escola Estadual Criança Esperança,Matemática,Professora_Ana,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Perguntando,2026-03-19 08:28:53,2026-03-19 08:29:20,27.0,2026-03-19,simulated
