school,discipline,teacher,id_student,student,behavior,start_time,end_time,duration_seconds,date,source
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Perguntando,2026-03-25 11:33:35,2026-03-25 11:33:53,18.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Atento,2026-03-25 11:33:57,2026-03-25 11:39:25,328.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Agitado,2026-03-25 11:39:32,2026-03-25 11:40:00,28.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-25 08:02:00,2026-03-25 08:02:37,37.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-25 08:02:43,2026-03-25 08:04:34,111.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-25 08:04:41,2026-03-25 08:05:03,22.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-25 08:05:03,2026-03-25 08:13:15,492.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-25 08:13:17,2026-03-25 08:13:48,31.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-25 08:13:48,2026-03-25 08:14:28,40.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-25 08:14:34,2026-03-25 08:21:23,409.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-25 08:21:24,2026-03-25 08:21:55,31.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-25 08:21:58,2026-03-25 08:23:07,69.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-25 08:23:09,2026-03-25 08:31:04,475.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-25 08:31:11,2026-03-25 08:31:31,20.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-25 08:31:32,2026-03-25 08:40:33,541.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-25 08:40:40,2026-03-25 08:41:43,63.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-25 08:41:51,2026-03-25 08:47:08,317.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-25 08:47:13,2026-03-25 08:47:39,26.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-25 08:47:39,2026-03-25 08:52:52,313.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-25 08:52:52,2026-03-25 08:53:30,38.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-25 08:53:31,2026-03-25 08:55:56,145.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-25 08:55:59,2026-03-25 09:03:19,440.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-25 09:03:24,2026-03-25 09:03:50,26.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-25 09:03:57,2026-03-25 09:06:22,145.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-25 09:06:27,2026-03-25 09:15:50,563.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-25 09:15:51,2026-03-25 09:16:24,33.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-25 09:16:27,2026-03-25 09:27:29,662.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-25 09:27:29,2026-03-25 09:27:43,14.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-25 09:27:49,2026-03-25 09:36:03,494.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-25 09:36:03,2026-03-25 09:36:33,30.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-25 09:36:35,2026-03-25 09:46:35,600.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Dormindo,2026-03-25 09:46:37,2026-03-25 09:50:27,230.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-25 09:50:34,2026-03-25 09:52:38,124.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-25 09:52:38,2026-03-25 09:53:06,28.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-25 09:53:07,2026-03-25 09:53:31,24.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-25 09:53:31,2026-03-25 10:00:05,394.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-25 10:00:05,2026-03-25 10:01:24,79.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-25 10:01:26,2026-03-25 10:07:09,343.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-25 10:07:12,2026-03-25 10:07:52,40.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-25 10:07:52,2026-03-25 10:08:14,22.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-25 10:08:21,2026-03-25 10:08:48,27.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-25 10:08:54,2026-03-25 10:09:56,62.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-25 10:09:58,2026-03-25 10:10:37,39.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-25 10:10:45,2026-03-25 10:11:28,43.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-25 10:11:29,2026-03-25 10:17:14,345.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-25 10:17:14,2026-03-25 10:19:44,150.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-25 10:19:47,2026-03-25 10:25:26,339.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-25 10:25:27,2026-03-25 10:25:52,25.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-25 10:25:54,2026-03-25 10:27:16,82.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-25 10:27:22,2026-03-25 10:37:12,590.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-03-25 10:37:14,2026-03-25 10:39:35,141.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-25 10:39:38,2026-03-25 10:40:19,41.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Dormindo,2026-03-25 10:40:21,2026-03-25 10:43:08,167.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-25 10:43:14,2026-03-25 10:48:58,344.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-03-25 10:48:59,2026-03-25 10:49:12,13.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-25 10:49:16,2026-03-25 10:49:48,32.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-25 10:49:52,2026-03-25 11:00:05,613.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-25 11:00:12,2026-03-25 11:00:47,35.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-25 11:00:50,2026-03-25 11:11:23,633.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-25 11:11:23,2026-03-25 11:11:57,34.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-25 11:12:04,2026-03-25 11:20:57,533.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-25 11:21:04,2026-03-25 11:22:25,81.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-03-25 11:22:28,2026-03-25 11:31:47,559.0,2026-03-25,simulated
Escola Estadual Criança Esperança,Ciências,Professora_Elisa,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Agitado,2026-03-25 11:31:48,2026-03-25 11:33:05,77.0,2026-03-25,simulated
