school,discipline,teacher,id_student,student,behavior,start_time,end_time,duration_seconds,date,source
Escola Estadual Criança Esperança,Matemática,Professor Simulado,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Perguntando,2026-02-13 08:37:20,2026-02-13 08:37:47,27.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Agitado,2026-02-13 08:37:48,2026-02-13 08:38:56,68.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Atento,2026-02-13 08:38:57,2026-02-13 08:49:18,621.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Perguntando,2026-02-13 08:49:23,2026-02-13 08:49:34,11.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,103cd95d53cd1719703a66a87bad8e14da505b034d046656390724a3abc9cf06,Starley,Agitado,2026-02-13 08:49:37,2026-02-13 08:50:00,23.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-02-13 08:02:00,2026-02-13 08:04:22,142.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-02-13 08:04:26,2026-02-13 08:12:32,486.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Dormindo,2026-02-13 08:12:34,2026-02-13 08:16:19,225.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-02-13 08:16:20,2026-02-13 08:22:47,387.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-02-13 08:22:55,2026-02-13 08:23:10,15.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-02-13 08:23:17,2026-02-13 08:33:44,627.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Perguntando,2026-02-13 08:33:52,2026-02-13 08:34:03,11.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-02-13 08:34:06,2026-02-13 08:36:11,125.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-02-13 08:36:17,2026-02-13 08:43:05,408.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Distraido,2026-02-13 08:43:10,2026-02-13 08:45:52,162.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,51e028c29914c6103719ccf21258789707dbb3234a716394f10de9ae5349d033,Pedro Vitor Sousa Santos,Atento,2026-02-13 08:45:54,2026-02-13 08:52:00,366.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Perguntando,2026-02-13 08:04:00,2026-02-13 08:04:27,27.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Atento,2026-02-13 08:04:31,2026-02-13 08:14:29,598.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Agitado,2026-02-13 08:14:35,2026-02-13 08:15:12,37.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Atento,2026-02-13 08:15:20,2026-02-13 08:26:46,686.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Distraido,2026-02-13 08:26:46,2026-02-13 08:28:10,84.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Perguntando,2026-02-13 08:28:12,2026-02-13 08:28:35,23.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Atento,2026-02-13 08:28:36,2026-02-13 08:38:41,605.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Agitado,2026-02-13 08:38:48,2026-02-13 08:39:09,21.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Perguntando,2026-02-13 08:39:10,2026-02-13 08:39:37,27.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Atento,2026-02-13 08:39:41,2026-02-13 08:47:11,450.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Perguntando,2026-02-13 08:47:17,2026-02-13 08:47:50,33.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Agitado,2026-02-13 08:47:54,2026-02-13 08:48:36,42.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Dormindo,2026-02-13 08:48:44,2026-02-13 08:53:26,282.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,eb3c72a0bb37fffc786f4ab3c5d9dcfeff614019a87ad1548133b55826c3b9fa,Bruno Dias,Distraido,2026-02-13 08:53:30,2026-02-13 08:54:00,30.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,dc9a95b5ba8bb57ac1e73ab7f8c125406ac4da1026d061aaf30426faf91b662f,Ruti da Costa Lima,Atento,2026-02-13 08:06:00,2026-02-13 08:12:18,378.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,dc9a95b5ba8bb57ac1e73ab7f8c125406ac4da1026d061aaf30426faf91b662f,Ruti da Costa Lima,Perguntando,2026-02-13 08:12:23,2026-02-13 08:12:50,27.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,dc9a95b5ba8bb57ac1e73ab7f8c125406ac4da1026d061aaf30426faf91b662f,Ruti da Costa Lima,Dormindo,2026-02-13 08:12:58,2026-02-13 08:16:31,213.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,dc9a95b5ba8bb57ac1e73ab7f8c125406ac4da1026d061aaf30426faf91b662f,Ruti da Costa Lima,Atento,2026-02-13 08:16:36,2026-02-13 08:22:33,357.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,dc9a95b5ba8bb57ac1e73ab7f8c125406ac4da1026d061aaf30426faf91b662f,Ruti da Costa Lima,Distraido,2026-02-13 08:22:38,2026-02-13 08:24:41,123.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,dc9a95b5ba8bb57ac1e73ab7f8c125406ac4da1026d061aaf30426faf91b662f,Ruti da Costa Lima,Atento,2026-02-13 08:24:44,2026-02-13 08:34:34,590.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,dc9a95b5ba8bb57ac1e73ab7f8c125406ac4da1026d061aaf30426faf91b662f,Ruti da Costa Lima,Perguntando,2026-02-13 08:34:35,2026-02-13 08:35:09,34.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,dc9a95b5ba8bb57ac1e73ab7f8c125406ac4da1026d061aaf30426faf91b662f,Ruti da Costa Lima,Atento,2026-02-13 08:35:11,2026-02-13 08:44:14,543.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,dc9a95b5ba8bb57ac1e73ab7f8c125406ac4da1026d061aaf30426faf91b662f,Ruti da Costa Lima,Agitado,2026-02-13 08:44:22,2026-02-13 08:45:51,89.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,dc9a95b5ba8bb57ac1e73ab7f8c125406ac4da1026d061aaf30426faf91b662f,Ruti da Costa Lima,Perguntando,2026-02-13 08:45:54,2026-02-13 08:46:16,22.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,dc9a95b5ba8bb57ac1e73ab7f8c125406ac4da1026d061aaf30426faf91b662f,Ruti da Costa Lima,Atento,2026-02-13 08:46:21,2026-02-13 08:55:45,564.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,dc9a95b5ba8bb57ac1e73ab7f8c125406ac4da1026d061aaf30426faf91b662f,Ruti da Costa Lima,Atento,2026-02-13 08:55:52,2026-02-13 08:56:00,8.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,1f5624d608f5310226c28aebea723be5755bef49bd56f7361fb66357f10133e5,Paullo Geovanne,Perguntando,2026-02-13 08:08:00,2026-02-13 08:08:11,11.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,1f5624d608f5310226c28aebea723be5755bef49bd56f7361fb66357f10133e5,Paullo Geovanne,Atento,2026-02-13 08:08:14,2026-02-13 08:13:30,316.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,1f5624d608f5310226c28aebea723be5755bef49bd56f7361fb66357f10133e5,Paullo Geovanne,Perguntando,2026-02-13 08:13:35,2026-02-13 08:13:51,16.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,1f5624d608f5310226c28aebea723be5755bef49bd56f7361fb66357f10133e5,Paullo Geovanne,Atento,2026-02-13 08:13:59,2026-02-13 08:23:51,592.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,1f5624d608f5310226c28aebea723be5755bef49bd56f7361fb66357f10133e5,Paullo Geovanne,Perguntando,2026-02-13 08:23:58,2026-02-13 08:24:19,21.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,1f5624d608f5310226c28aebea723be5755bef49bd56f7361fb66357f10133e5,Paullo Geovanne,Atento,2026-02-13 08:24:25,2026-02-13 08:35:38,673.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,1f5624d608f5310226c28aebea723be5755bef49bd56f7361fb66357f10133e5,Paullo Geovanne,Perguntando,2026-02-13 08:35:38,2026-02-13 08:36:08,30.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,1f5624d608f5310226c28aebea723be5755bef49bd56f7361fb66357f10133e5,Paullo Geovanne,Atento,2026-02-13 08:36:09,2026-02-13 08:47:21,672.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,1f5624d608f5310226c28aebea723be5755bef49bd56f7361fb66357f10133e5,Paullo Geovanne,Perguntando,2026-02-13 08:47:26,2026-02-13 08:47:39,13.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,1f5624d608f5310226c28aebea723be5755bef49bd56f7361fb66357f10133e5,Paullo Geovanne,Atento,2026-02-13 08:47:42,2026-02-13 08:57:16,574.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,1f5624d608f5310226c28aebea723be5755bef49bd56f7361fb66357f10133e5,Paullo Geovanne,Distraido,2026-02-13 08:57:23,2026-02-13 08:58:00,37.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,1dd437c73ff9fac4d9f9c9c4ba29924a8d14d31aa348772e1944c31cacebce98,Thiago Campos,Atento,2026-02-13 08:10:00,2026-02-13 08:19:41,581.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,1dd437c73ff9fac4d9f9c9c4ba29924a8d14d31aa348772e1944c31cacebce98,Thiago Campos,Agitado,2026-02-13 08:19:42,2026-02-13 08:20:03,21.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,1dd437c73ff9fac4d9f9c9c4ba29924a8d14d31aa348772e1944c31cacebce98,Thiago Campos,Dormindo,2026-02-13 08:20:04,2026-02-13 08:24:41,277.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,1dd437c73ff9fac4d9f9c9c4ba29924a8d14d31aa348772e1944c31cacebce98,Thiago Campos,Atento,2026-02-13 08:24:44,2026-02-13 08:33:52,548.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,1dd437c73ff9fac4d9f9c9c4ba29924a8d14d31aa348772e1944c31cacebce98,Thiago Campos,Agitado,2026-02-13 08:33:59,2026-02-13 08:34:52,53.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,1dd437c73ff9fac4d9f9c9c4ba29924a8d14d31aa348772e1944c31cacebce98,Thiago Campos,Atento,2026-02-13 08:34:59,2026-02-13 08:45:55,656.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,1dd437c73ff9fac4d9f9c9c4ba29924a8d14d31aa348772e1944c31cacebce98,Thiago Campos,Perguntando,2026-02-13 08:46:03,2026-02-13 08:46:28,25.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,1dd437c73ff9fac4d9f9c9c4ba29924a8d14d31aa348772e1944c31cacebce98,Thiago Campos,Atento,2026-02-13 08:46:30,2026-02-13 08:53:21,411.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,1dd437c73ff9fac4d9f9c9c4ba29924a8d14d31aa348772e1944c31cacebce98,Thiago Campos,Perguntando,2026-02-13 08:53:21,2026-02-13 08:53:32,11.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,1dd437c73ff9fac4d9f9c9c4ba29924a8d14d31aa348772e1944c31cacebce98,Thiago Campos,Atento,2026-02-13 08:53:32,2026-02-13 09:00:00,388.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,a281db1412a68e509731fb8e1e72fe47c8ea3e7c367d7d10cbb968feff7ac523,Paula Kamily,Dormindo,2026-02-13 08:12:00,2026-02-13 08:15:15,195.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,a281db1412a68e509731fb8e1e72fe47c8ea3e7c367d7d10cbb968feff7ac523,Paula Kamily,Atento,2026-02-13 08:15:17,2026-02-13 08:24:37,560.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,a281db1412a68e509731fb8e1e72fe47c8ea3e7c367d7d10cbb968feff7ac523,Paula Kamily,Dormindo,2026-02-13 08:24:38,2026-02-13 08:25:55,77.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,a281db1412a68e509731fb8e1e72fe47c8ea3e7c367d7d10cbb968feff7ac523,Paula Kamily,Distraido,2026-02-13 08:25:56,2026-02-13 08:27:41,105.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,a281db1412a68e509731fb8e1e72fe47c8ea3e7c367d7d10cbb968feff7ac523,Paula Kamily,Atento,2026-02-13 08:27:47,2026-02-13 08:37:38,591.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,a281db1412a68e509731fb8e1e72fe47c8ea3e7c367d7d10cbb968feff7ac523,Paula Kamily,Distraido,2026-02-13 08:37:41,2026-02-13 08:38:36,55.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,a281db1412a68e509731fb8e1e72fe47c8ea3e7c367d7d10cbb968feff7ac523,Paula Kamily,Atento,2026-02-13 08:38:37,2026-02-13 08:48:35,598.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,a281db1412a68e509731fb8e1e72fe47c8ea3e7c367d7d10cbb968feff7ac523,Paula Kamily,Distraido,2026-02-13 08:48:43,2026-02-13 08:50:48,125.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,a281db1412a68e509731fb8e1e72fe47c8ea3e7c367d7d10cbb968feff7ac523,Paula Kamily,Atento,2026-02-13 08:50:51,2026-02-13 08:56:58,367.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,a281db1412a68e509731fb8e1e72fe47c8ea3e7c367d7d10cbb968feff7ac523,Paula Kamily,Perguntando,2026-02-13 08:57:02,2026-02-13 08:57:41,39.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,a281db1412a68e509731fb8e1e72fe47c8ea3e7c367d7d10cbb968feff7ac523,Paula Kamily,Atento,2026-02-13 08:57:42,2026-02-13 09:02:00,258.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,536dcd4eafc272cd6777ad15a7b067f4240b6b682361c6460b64398069ec87ac,Maria Eduarda,Agitado,2026-02-13 08:14:00,2026-02-13 08:14:32,32.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,536dcd4eafc272cd6777ad15a7b067f4240b6b682361c6460b64398069ec87ac,Maria Eduarda,Perguntando,2026-02-13 08:14:33,2026-02-13 08:14:59,26.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,536dcd4eafc272cd6777ad15a7b067f4240b6b682361c6460b64398069ec87ac,Maria Eduarda,Atento,2026-02-13 08:15:03,2026-02-13 08:23:01,478.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,536dcd4eafc272cd6777ad15a7b067f4240b6b682361c6460b64398069ec87ac,Maria Eduarda,Dormindo,2026-02-13 08:23:02,2026-02-13 08:25:36,154.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,536dcd4eafc272cd6777ad15a7b067f4240b6b682361c6460b64398069ec87ac,Maria Eduarda,Atento,2026-02-13 08:25:40,2026-02-13 08:35:18,578.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,536dcd4eafc272cd6777ad15a7b067f4240b6b682361c6460b64398069ec87ac,Maria Eduarda,Distraido,2026-02-13 08:35:22,2026-02-13 08:38:22,180.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,536dcd4eafc272cd6777ad15a7b067f4240b6b682361c6460b64398069ec87ac,Maria Eduarda,Perguntando,2026-02-13 08:38:22,2026-02-13 08:39:01,39.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,536dcd4eafc272cd6777ad15a7b067f4240b6b682361c6460b64398069ec87ac,Maria Eduarda,Agitado,2026-02-13 08:39:02,2026-02-13 08:39:39,37.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,536dcd4eafc272cd6777ad15a7b067f4240b6b682361c6460b64398069ec87ac,Maria Eduarda,Atento,2026-02-13 08:39:43,2026-02-13 08:45:37,354.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,536dcd4eafc272cd6777ad15a7b067f4240b6b682361c6460b64398069ec87ac,Maria Eduarda,Distraido,2026-02-13 08:45:45,2026-02-13 08:47:37,112.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,536dcd4eafc272cd6777ad15a7b067f4240b6b682361c6460b64398069ec87ac,Maria Eduarda,Perguntando,2026-02-13 08:47:45,2026-02-13 08:48:23,38.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,536dcd4eafc272cd6777ad15a7b067f4240b6b682361c6460b64398069ec87ac,Maria Eduarda,Atento,2026-02-13 08:48:23,2026-02-13 08:56:59,516.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,536dcd4eafc272cd6777ad15a7b067f4240b6b682361c6460b64398069ec87ac,Maria Eduarda,Agitado,2026-02-13 08:57:03,2026-02-13 08:57:43,40.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,536dcd4eafc272cd6777ad15a7b067f4240b6b682361c6460b64398069ec87ac,Maria Eduarda,Perguntando,2026-02-13 08:57:50,2026-02-13 08:58:13,23.0,2026-02-13,simulated
Escola Estadual Criança Esperança,Matemática,Professor Simulado,536dcd4eafc272cd6777ad15a7b067f4240b6b682361c6460b64398069ec87ac,Maria Eduarda,Atento,2026-02-13 08:58:21,2026-02-13 09:03:59,338.0,2026-02-13,simulated
